Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,500,500,5,5,0,0
4,495,0,495,6,6,0,0
5,489,0,489,5,5,0,0
6,484,0,484,9,9,0,0
7,475,25,500,6,6,0,0
8,494,5,499,7,7,0,0
9,492,4,496,25,25,0,0
10,471,21,492,32,32,0,0
11,460,0,460,134,134,0,0
12,326,10,336,377,336,41,0
13,0,96,96,581,96,485,0
14,0,26,26,534,26,508,0
15,0,523,523,465,465,0,0
16,58,1747,1805,519,519,0,0
17,1286,302,1588,461,461,0,0
18,1127,0,1127,332,332,0,0
19,795,0,795,274,274,0,0
20,521,571,1092,214,214,0,0
21,878,332,1210,230,230,0,0
22,980,196,1176,158,158,0,0
23,1018,166,1184,122,122,0,0
24,1062,81,1143,70,70,0,0
25,1073,102,1175,55,55,0,0
26,1120,36,1156,47,47,0,0
27,1109,0,1109,46,46,0,0
28,1063,0,1063,47,47,0,0
29,1016,0,1016,40,40,0,0
30,976,0,976,49,49,0,0
31,927,0,927,32,32,0,0
32,895,0,895,20,20,0,0
33,875,0,875,39,39,0,0
34,836,0,836,48,48,0,0
35,788,0,788,41,41,0,0
36,747,0,747,47,47,0,0
37,700,0,700,71,71,0,0
38,629,0,629,129,129,0,0
39,500,0,500,156,156,0,0
40,344,0,344,196,196,0,0
41,148,127,275,207,207,0,0
42,68,437,505,218,218,0,0
43,287,75,362,253,253,0,0
44,109,408,517,293,293,0,0
45,224,172,396,405,396,9,0
46,0,245,245,399,245,154,0
47,0,407,407,464,407,57,0
48,0,430,430,514,430,84,0
49,0,933,933,572,572,0,0
50,361,0,361,625,361,264,0
51,0,614,614,733,614,119,0
52,0,598,598,818,598,220,0
53,0,799,799,940,799,141,0
54,0,521,521,806,521,285,0
55,0,1060,1060,757,757,0,0
56,303,811,1114,565,565,0,0
57,549,1258,1807,518,518,0,0
58,1289,0,1289,434,434,0,0
59,855,595,1450,383,383,0,0
60,1067,397,1464,391,391,0,0
61,1073,369,1442,386,386,0,0
62,1056,271,1327,459,459,0,0
63,868,200,1068,553,553,0,0
64,515,181,696,669,669,0,0
65,27,215,242,899,242,657,0
66,0,513,513,1229,513,716,0
67,0,893,893,1511,893,618,0
68,0,1189,1189,1380,1189,191,0
69,0,1357,1357,1197,1197,0,0
70,160,1773,1933,998,998,0,0
71,935,1362,2297,739,739,0,0
72,1558,309,1867,625,625,0,0
73,1242,881,2123,408,408,0,0
74,1715,734,2449,320,320,0,0
75,2129,478,2607,255,255,0,0
76,2352,370,2722,190,190,0,0
77,2532,70,2602,160,160,0,0
78,2442,0,2442,117,117,0,0
79,2325,0,2325,103,103,0,0
80,2222,0,2222,80,80,0,0
81,2142,0,2142,63,63,0,0
82,2079,0,2079,55,55,0,0
83,2024,0,2024,93,93,0,0
84,1931,0,1931,112,112,0,0
85,1819,0,1819,179,179,0,0
86,1640,0,1640,224,224,0,0
87,1416,0,1416,261,261,0,0
88,1155,0,1155,226,226,0,0
89,929,0,929,213,213,0,0
90,716,0,716,212,212,0,0
91,504,237,741,180,180,0,0
92,561,65,626,178,178,0,0
93,448,174,622,164,164,0,0
94,458,195,653,164,164,0,0
95,489,144,633,125,125,0,0
96,508,170,678,170,170,0,0
97,508,124,632,205,205,0,0
98,427,146,573,199,199,0,0
99,374,63,437,206,206,0,0
100,231,205,436,238,238,0,0
101,198,289,487,280,280,0,0
102,207,157,364,317,317,0,0
103,47,239,286,405,286,119,0
104,0,368,368,953,368,585,0
105,0,465,465,1542,465,1077,0
106,0,424,424,1890,424,1466,0
107,0,695,695,1769,695,1074,0
108,0,3355,3355,1240,1240,0,0
109,2115,1754,3869,910,910,0,0
110,2959,1016,3975,633,633,0,0
111,3342,0,3342,467,467,0,0
112,2875,495,3370,387,387,0,0
113,2983,370,3353,355,355,0,0
114,2998,136,3134,340,340,0,0
115,2794,70,2864,352,352,0,0
116,2512,0,2512,432,432,0,0
117,2080,0,2080,526,526,0,0
118,1554,0,1554,685,685,0,0
119,869,0,869,810,810,0,0
120,59,0,59,783,59,724,0
121,0,734,734,658,658,0,0
122,76,1461,1537,566,566,0,0
123,971,1001,1972,445,445,0,0
124,1527,0,1527,409,409,0,0
125,1118,161,1279,283,283,0,0
126,996,430,1426,247,247,0,0
127,1179,308,1487,209,209,0,0
128,1278,275,1553,221,221,0,0
129,1332,107,1439,279,279,0,0
130,1160,44,1204,374,374,0,0
131,830,0,830,458,458,0,0
132,372,0,372,639,372,267,0
133,0,285,285,618,285,333,0
134,0,762,762,550,550,0,0
135,212,642,854,553,553,0,0
136,301,1259,1560,459,459,0,0
137,1101,0,1101,548,548,0,0
138,553,147,700,469,469,0,0
139,231,530,761,478,478,0,0
140,283,368,651,459,459,0,0
141,192,627,819,428,428,0,0
142,391,376,767,521,521,0,0
143,246,416,662,574,574,0,0
144,88,395,483,612,483,129,0
145,0,359,359,757,359,398,0
146,0,658,658,697,658,39,0
147,0,714,714,690,690,0,0
148,24,670,694,660,660,0,0
149,34,1022,1056,535,535,0,0
150,521,298,819,403,403,0,0
151,416,604,1020,415,415,0,0
152,605,623,1228,387,387,0,0
153,841,418,1259,385,385,0,0
154,874,263,1137,444,444,0,0
155,693,287,980,481,481,0,0
156,499,276,775,569,569,0,0
157,206,247,453,553,453,100,0
158,0,440,440,380,380,0,0
159,60,512,572,354,354,0,0
160,218,1008,1226,332,332,0,0
161,894,241,1135,337,337,0,0
162,798,157,955,339,339,0,0
163,616,255,871,318,318,0,0
164,553,263,816,318,318,0,0
165,498,274,772,336,336,0,0
166,436,270,706,286,286,0,0
167,420,231,651,265,265,0,0
168,386,263,649,288,288,0,0
169,361,335,696,261,261,0,0
170,435,242,677,237,237,0,0
171,440,203,643,266,266,0,0
172,377,297,674,205,205,0,0
173,469,205,674,170,170,0,0
174,504,189,693,167,167,0,0
175,526,290,816,134,134,0,0
176,682,128,810,128,128,0,0
177,682,94,776,119,119,0,0
178,657,121,778,129,129,0,0
179,649,70,719,85,85,0,0
180,634,74,708,90,90,0,0
181,618,55,673,63,63,0,0
182,610,121,731,59,59,0,0
183,672,0,672,59,59,0,0
184,613,67,680,55,55,0,0
185,625,10,635,65,65,0,0
186,570,31,601,62,62,0,0
187,539,26,565,68,68,0,0
188,497,27,524,78,78,0,0
189,446,74,520,86,86,0,0
190,434,28,462,126,126,0,0
191,336,88,424,164,164,0,0
192,260,110,370,177,177,0,0
193,193,114,307,187,187,0,0
194,120,291,411,284,284,0,0
195,127,303,430,300,300,0,0
196,130,139,269,275,269,6,0
197,0,235,235,246,235,11,0
198,0,687,687,293,293,0,0
199,394,269,663,317,317,0,0
200,346,187,533,271,271,0,0
201,262,168,430,320,320,0,0
202,110,363,473,377,377,0,0
203,96,375,471,423,423,0,0
204,48,224,272,441,272,169,0
205,0,366,366,365,365,0,0
206,1,600,601,387,387,0,0
207,214,616,830,368,368,0,0
208,462,241,703,378,378,0,0
